Record ID,SchoolName,Borough,Building,Street,Address Line 1,City,ZipCode,Last Inspection Date,Permittee,Inspection Date,Code,Violation Description,Critical Level,LATITUDE,LONGITUDE,COMMUNITYBOARD,COUNCILDISTRICT,CENSUSTRACT,BIN,BBL,NTA
54749,I.S. 71 BROOKLYN,Brooklyn,215,HEYWARD STREET,215 HEYWARD STREET,"BROOKLYN, NY 11206",11206,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.703616726419,-73.953145937492,301,33,052900,3061064,3022270001,BK72
55031,P.S. 277 BRONX,Bronx,519,SAINT ANNS AVENUE,519 SAINT ANNS AVENUE,"BRONX, NY 10455",10455,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,,,,40.813510247654,-73.913401543466,201,08,004300,2000114,2022740023,BX39
364131,SAINT JOSEPH SCHOOL,Manhattan,420,EAST   87 STREET,420 EAST   87 STREET,"NEW YORK, NY 10128",10128,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.777262102065,-73.948226749381,108,05,014402,1073877,1015660036,MN32
314262,WASHINGTON HEIGHTS ACADEMY,Manhattan,202,SHERMAN AVENUE,202 SHERMAN AVENUE,"NEW YORK, NY 10034",10034,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.865394078875,-73.921099737258,112,10,029300,1081910,1022260041,MN01
54162,P.S. 197 MANHATTAN,Manhattan,2230,5 AVENUE,2230 5 AVENUE,"NEW YORK, NY 10037",10037,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.813177209521,-73.937321114851,110,09,021200,1076433,1017330017,MN03
314262,WASHINGTON HEIGHTS ACADEMY,Manhattan,202,SHERMAN AVENUE,202 SHERMAN AVENUE,"NEW YORK, NY 10034",10034,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.865394078875,-73.921099737258,112,10,029300,1081910,1022260041,MN01
54002,P.S. 125 MANHATTAN,Manhattan,425,WEST  123 STREET,425 WEST  123 STREET,"NEW YORK, NY 10027",10027,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.810424597302,-73.955808706885,109,07,020901,1059526,1019640012,MN09
54749,I.S. 71 BROOKLYN,Brooklyn,215,HEYWARD STREET,215 HEYWARD STREET,"BROOKLYN, NY 11206",11206,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.703616726419,-73.953145937492,301,33,052900,3061064,3022270001,BK72
53812,P.S. 26 QUEENS,Queens,195-02,69 AVENUE,195-02 69 AVENUE,"FRESH MEADOWS, NY 11365",11365,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,,,,40.736914106949,-73.77798896948,408,23,134700,4153296,4071170421,QN41
54013,P.S. 90 QUEENS,Queens,86-50,109 STREET,86-50 109 STREET,"RICHMOND HILL, NY 11418",11418,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,,,,40.697024914638,-73.839213138227,409,32,012800,4192167,4092040028,QN54
53897,P.S. 84 MANHATTAN THE LILLIAN WEBER SCHOOL,Manhattan,32,WEST   92 STREET,32 WEST   92 STREET,"NEW YORK, NY 10025",10025,09/17/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/17/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.789519029315,-73.967573895397,107,06,017700,1081042,1012050006,MN12
86723,ST. MARK THE EVANGELIST SCHOOL,Manhattan,55,WEST  138 STREET,55 WEST  138 STREET,"NEW YORK, NY 10037",10037,09/17/2019,ARCHDIOCESE OF NEW YORK,09/17/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.815483242447,-73.938146252565,110,09,021200,1053928,1017360012,MN03
331927,ACADEMY OF PROMISE,Bronx,1349,INWOOD AVE,1349 INWOOD AVE,"BRONX, NY 10452",10452,09/17/2019,BRONX ACADEMY OF PROMISE CHARTER SCHOOL,09/17/2019,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",C,40.839488240188,-73.919594608075,204,16,021900,2000000,2028640021,BX26
149339,AL-MADINAH SCHOOL,Brooklyn,383,3 AVENUE,383 3 AVENUE,"Brooklyn, NY 11215",11215,09/18/2019,"AL-MADINAH SCHOOL, INC",09/18/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.673339978933,-73.989433710387,306,39,011900,3338558,3009800001,BK37
119512,P.S. 723 AT ITTLESON,Bronx,5050,ISELIN AVE,5050 ISELIN AVE,"BRONX, NY 10471",10471,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,,,,40.899010655734,-73.905479964868,208,11,033500,2084636,2058394001,BX22
314070,SPECIAL MUSIC SCHOOL - M932,Manhattan,129,WEST   67 STREET,129 WEST   67 STREET,"NEW YORK, NY 10023",10023,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,,,,40.774911991929,-73.982745269109,107,06,015300,1081024,1011390008,MN14
54577,P.S. 107 BROOKLYN,Brooklyn,1301,8 AVENUE,1301 8 AVENUE,"BROOKLYN, NY 11215",11215,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,,,,40.663243647513,-73.981289226988,306,39,016700,3026517,3011010001,BK37
355512,THE EAGLE ACADEMY OF YOUNG MEN OF STATEN ISLAND ANNEX,Staten Island,104,GORDON ST,104 GORDON ST,"STATEN ISLAND, NY 10304",10304,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.624255916503,-74.082666749846,501,49,002100,5106870,5005430017,SI37
54118,COBBLE HILL HIGH SCHOOL,Brooklyn,347,BALTIC STREET,347 BALTIC STREET,"BROOKLYN, NY 11201",11201,10/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.684516837912,-73.990993165296,306,33,006900,3006356,3003970011,BK38
53939,P.S. 55 QUEENS,Queens,131-10,97 AVENUE,131-10 97 AVENUE,"SOUTH RICHMOND HILL, NY 11419",11419,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,,,,40.693996445649,-73.816617184097,409,28,015400,4200233,4094770001,QN54
313921,TEACHERS COLLEGE COMMUNITY SCHOOL,Manhattan,168,MORNINGSIDE AVENUE,168 MORNINGSIDE AVENUE,"NEW YORK, NY 10027",10027,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.8124135509,-73.953314704795,109,07,021303,1084102,1019670024,MN06
54118,COBBLE HILL HIGH SCHOOL,Brooklyn,347,BALTIC STREET,347 BALTIC STREET,"BROOKLYN, NY 11201",11201,10/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.684516837912,-73.990993165296,306,33,006900,3006356,3003970011,BK38
54022,P.S. 96 QUEENS,Queens,130-01,ROCKAWAY BOULEVARD,130-01 ROCKAWAY BOULEVARD,"SOUTH OZONE PARK, NY 11420",11420,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,,,,40.674983583399,-73.808370703052,410,28,018000,4253028,4116940027,QN55
355512,THE EAGLE ACADEMY OF YOUNG MEN OF STATEN ISLAND ANNEX,Staten Island,104,GORDON ST,104 GORDON ST,"STATEN ISLAND, NY 10304",10304,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.624255916503,-74.082666749846,501,49,002100,5106870,5005430017,SI37
149339,AL-MADINAH SCHOOL,Brooklyn,383,3 AVENUE,383 3 AVENUE,"Brooklyn, NY 11215",11215,09/18/2019,"AL-MADINAH SCHOOL, INC",09/18/2019,04M,Live roaches present in facility's food and/or non-food areas.,C,40.673339978933,-73.989433710387,306,39,011900,3338558,3009800001,BK37
348440,FIELDSTON SCHOOL-LOWER,Bronx,3901,FIELDSTON RD,3901 FIELDSTON RD,"BRONX, NY 10471",10471,09/18/2019,"AVI FOOD SYSTEMS, INC",09/18/2019,,,,40.890425399041,-73.905756247904,208,11,033500,2096805,2057810992,BX22
54154,P.S.452  MANHATTAN,Manhattan,210,WEST 61 STREET`,210 WEST 61 STREET`,"NEW YORK, NY 10023",10023,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,,,,40.77191806138,-73.987327605785,107,06,014700,1030320,1011520029,MN14
364159,CORPUS CRISTI SCHOOL,Manhattan,535,WEST  121 STREET,535 WEST  121 STREET,"NEW YORK, NY 10027",10027,09/18/2019,NYC DEPARTMENT OF EDUCATION,09/18/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.810942466134,-73.960930878471,109,07,020300,1059649,1019760006,MN09
324065,NAPLES STREET ELEMENTARY SCHOOL,Staten Island,1055,TARGEE ST,1055 TARGEE ST,"STATEN ISLAND, NY 10304",10304,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.602222402647,-74.091354168124,502,50,005000,5046419,5031710001,SI14
54118,COBBLE HILL HIGH SCHOOL,Brooklyn,347,BALTIC STREET,347 BALTIC STREET,"BROOKLYN, NY 11201",11201,10/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,C,40.684516837912,-73.990993165296,306,33,006900,3006356,3003970011,BK38
355039,THE RIVERDALE SCHOOL FOR MAKERS AND ARTISTS,Manhattan,300,W 61ST ST,300 W 61ST ST,"NEW YORK, NY 10023",10023,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.772876210252,-73.989609208753,107,06,015100,1088870,1011717510,MN14
362322,BOLD CHARTER SCHOOL,Bronx,1090,CLOSE AVE,1090 CLOSE AVE,"BRONX, NY 10472",10472,09/18/2019,BOLD CHARTER SCHOOL,09/18/2019,02B,Hot food item not held at or above 140º F.,C,40.825084484428,-73.882164182272,209,17,005200,2120984,2037107501,BX55
53829,P.S. 3 MANHATTAN,Manhattan,490,HUDSON STREET,490 HUDSON STREET,"NEW YORK, NY 10014",10014,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.732586163573,-74.006465947147,102,03,007300,1009872,1005850041,MN23
129567,NOTRE DAME SCHOOL,Manhattan,327,WEST   13 STREET,327 WEST   13 STREET,"NEW YORK, NY 10014",10014,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.739643050441,-74.004384464883,102,03,007700,1011719,1006290055,MN23
349557,SANTA MARIA SCHOOL,Bronx,1651,ZEREGA AVE,1651 ZEREGA AVE,"BRONX, NY 10462",10462,09/18/2019,ARCHDIOCESE OF NEW YORK,09/18/2019,,,,40.839490646539,-73.850631242291,210,18,020400,2042064,2039910078,BX59
54176,P.S. 150,Manhattan,334,GREENWICH STREET,334 GREENWICH STREET,"NEW YORK, NY 10013",10013,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.7182115217,-74.010519319043,101,01,003900,1083240,1001420025,MN24
129567,NOTRE DAME SCHOOL,Manhattan,327,WEST   13 STREET,327 WEST   13 STREET,"NEW YORK, NY 10014",10014,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.739643050441,-74.004384464883,102,03,007700,1011719,1006290055,MN23
53829,P.S. 3 MANHATTAN,Manhattan,490,HUDSON STREET,490 HUDSON STREET,"NEW YORK, NY 10014",10014,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.732586163573,-74.006465947147,102,03,007300,1009872,1005850041,MN23
149339,AL-MADINAH SCHOOL,Brooklyn,383,3 AVENUE,383 3 AVENUE,"Brooklyn, NY 11215",11215,09/18/2019,"AL-MADINAH SCHOOL, INC",09/18/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.673339978933,-73.989433710387,306,39,011900,3338558,3009800001,BK37
348438,FIELDSTON SCHOOL-UPPER,Bronx,3901,FIELDSTON RD,3901 FIELDSTON RD,"BRONX, NY 10471",10471,09/18/2019,"AVI FOOD SYSTEMS, INC",09/18/2019,,,,40.890425399041,-73.905756247904,208,11,033500,2096805,2057810992,BX22
54675,JAMES MONROE HIGH SCHOOL,Bronx,1300,BOYNTON AVENUE,1300 BOYNTON AVENUE,"BRONX, NY 10472",10472,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,,,,40.831594375585,-73.878911188901,209,18,005600,2027459,2038640001,BX08
54531,I.S. 88 BROOKLYN,Brooklyn,544,7 AVENUE,544 7 AVENUE,"BROOKLYN, NY 11215",11215,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",C,40.660016648774,-73.987637288658,307,38,014700,3331276,3008800001,BK32
362322,BOLD CHARTER SCHOOL,Bronx,1090,CLOSE AVE,1090 CLOSE AVE,"BRONX, NY 10472",10472,09/18/2019,BOLD CHARTER SCHOOL,09/18/2019,10J,Hand wash sign not posted,G,40.825084484428,-73.882164182272,209,17,005200,2120984,2037107501,BX55
54118,COBBLE HILL HIGH SCHOOL,Brooklyn,347,BALTIC STREET,347 BALTIC STREET,"BROOKLYN, NY 11201",11201,10/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10A,"Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",G,40.684516837912,-73.990993165296,306,33,006900,3006356,3003970011,BK38
54118,COBBLE HILL HIGH SCHOOL,Brooklyn,347,BALTIC STREET,347 BALTIC STREET,"BROOKLYN, NY 11201",11201,10/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",A,40.684516837912,-73.990993165296,306,33,006900,3006356,3003970011,BK38
149339,AL-MADINAH SCHOOL,Brooklyn,383,3 AVENUE,383 3 AVENUE,"Brooklyn, NY 11215",11215,09/18/2019,"AL-MADINAH SCHOOL, INC",09/18/2019,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",C,40.673339978933,-73.989433710387,306,39,011900,3338558,3009800001,BK37
358105,P721K AT BROOKLYN HOSPITAL,Brooklyn,121,Dekalb Avenue,121 Dekalb Avenue,"BROOKLYN, NY 11201",11201,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,04J,"Appropriately scaled metal stem-type thermometer or thermocouple not provided or used to evaluate temperatures of potentially hazardous foods during cooking, cooling, reheating and holding.",C,40.689773978334,-73.977538825317,302,35,003300,3058410,3020880004,BK68
54531,I.S. 88 BROOKLYN,Brooklyn,544,7 AVENUE,544 7 AVENUE,"BROOKLYN, NY 11215",11215,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.660016648774,-73.987637288658,307,38,014700,3331276,3008800001,BK32
129567,NOTRE DAME SCHOOL,Manhattan,327,WEST   13 STREET,327 WEST   13 STREET,"NEW YORK, NY 10014",10014,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.739643050441,-74.004384464883,102,03,007700,1011719,1006290055,MN23
54118,COBBLE HILL HIGH SCHOOL,Brooklyn,347,BALTIC STREET,347 BALTIC STREET,"BROOKLYN, NY 11201",11201,10/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.684516837912,-73.990993165296,306,33,006900,3006356,3003970011,BK38
54008,P.S. 129 MANHATTAN,Manhattan,425,WEST  130 STREET,425 WEST  130 STREET,"NEW YORK, NY 10027",10027,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.814630725628,-73.951911417709,109,09,021703,1059407,1019570010,MN06
129567,NOTRE DAME SCHOOL,Manhattan,327,WEST   13 STREET,327 WEST   13 STREET,"NEW YORK, NY 10014",10014,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.739643050441,-74.004384464883,102,03,007700,1011719,1006290055,MN23
54066,P.S.108 QUEENS,Queens,108-10,109 AVENUE,108-10 109 AVENUE,"SOUTH OZONE PARK, NY 11420",11420,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,,,,40.679576327009,-73.831547116926,410,28,009600,4247572,4114750011,QN55
54008,P.S. 129 MANHATTAN,Manhattan,425,WEST  130 STREET,425 WEST  130 STREET,"NEW YORK, NY 10027",10027,09/18/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,04M,Live roaches present in facility's food and/or non-food areas.,C,40.814630725628,-73.951911417709,109,09,021703,1059407,1019570010,MN06
54118,COBBLE HILL HIGH SCHOOL,Brooklyn,347,BALTIC STREET,347 BALTIC STREET,"BROOKLYN, NY 11201",11201,10/02/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/18/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.684516837912,-73.990993165296,306,33,006900,3006356,3003970011,BK38
53898,P.S. 87 MANHATTAN,Manhattan,160,WEST   78 STREET,160 WEST   78 STREET,"NEW YORK, NY 10024",10024,09/19/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/19/2019,,,,40.781951404403,-73.977637604184,107,06,016100,1030196,1011490007,MN12
326183,YESHIVAS NOVOMINSK,Brooklyn,1690,60TH ST,1690 60TH ST,"BROOKLYN, NY 11204",11204,09/19/2019,YESHIVAS NOVOMINSK,09/19/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.623664994676,-73.990003566403,312,44,024200,3328510,3055170039,BK88
82384,PS.74 FUTURE LEADERS ELEMENTARY SCHOOL,Staten Island,211,DANIEL LOW TERRACE,211 DANIEL LOW TERRACE,"STATEN ISLAND, NY 10301",10301,09/19/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/19/2019,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,C,40.639079698818,-74.079921564827,501,49,001100,5000290,5000180006,SI22
362437,DARKEI CHAIM,Brooklyn,1017,45TH ST,1017 45TH ST,"BROOKLYN, NY 11219",11219,11/06/2019,DARKEI CHAIM,09/19/2019,22G,Sale or use of certain expanded polystyrene items restricted,AV,40.640949254025,-73.995881479412,312,39,011200,3136355,3056080048,BK34
83016,YESHIVA OF CENTRAL QUEENS,Queens,14737,70 ROAD,14737 70 ROAD,"FLUSHING, NY 11367",11367,09/19/2019,YESHIVA OF CENTRAL QUEENS,09/19/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.729696761896,-73.819462753734,408,24,077906,4143956,4066470035,QN37
55131,P.S. 164 QUEENS,Queens,138-01,77 AVENUE,138-01 77 AVENUE,"FLUSHING, NY 11367",11367,09/19/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/19/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.720916816076,-73.82336119463,408,24,077902,4142980,4066060002,QN37
362437,DARKEI CHAIM,Brooklyn,1017,45TH ST,1017 45TH ST,"BROOKLYN, NY 11219",11219,11/06/2019,DARKEI CHAIM,09/19/2019,22C,"Bulb not shielded or shatterproof, in areas where there is extreme heat, temperature changes, or where accidental contact may occur.",AV,40.640949254025,-73.995881479412,312,39,011200,3136355,3056080048,BK34
325542,UNITED TALMUDICAL ACADEMY TORAH V YIRAH,Brooklyn,656,WILLOUGHBY AVE,656 WILLOUGHBY AVE,"BROOKLYN, NY 11206",11206,09/19/2019,UNITED TALMUDICAL ACADEMY TORAH V YIRAH INC.,09/19/2019,04A,Food Protection Certificate not held by supervisor of food operations.,C,40.694557181827,-73.943109161621,303,36,028300,3049206,3017690007,BK35
331174,UNITED TALMUDICAL ACADEMY TORAH V'YIRAH INC,Brooklyn,177,HARRISON AVE,177 HARRISON AVE,"BROOKLYN, NY 11206",11206,09/19/2019,UNITED TALMUDICAL ACADEMY TORAH V'YIRAH INC,09/19/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.701336553387,-73.948455447899,301,33,050700,3397167,3022660001,BK75
326183,YESHIVAS NOVOMINSK,Brooklyn,1690,60TH ST,1690 60TH ST,"BROOKLYN, NY 11204",11204,09/19/2019,YESHIVAS NOVOMINSK,09/19/2019,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",G,40.623664994676,-73.990003566403,312,44,024200,3328510,3055170039,BK88
54108,P.S. 173 MANHATTAN,Manhattan,306,FORT WASHINGTON AVENUE,306 FORT WASHINGTON AVENUE,"NEW YORK, NY 10033",10033,09/19/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/19/2019,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,G,40.845462518237,-73.940467613909,112,10,026300,1063503,1021420154,MN36
53691,P.S. 197 QUEENS,Queens,825,HICKSVILLE ROAD,825 HICKSVILLE ROAD,"FAR ROCKAWAY, NY 11691",11691,09/19/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/19/2019,,,,40.600191187421,-73.743968788458,414,31,101002,4298856,4155970001,QN15
53963,P.S. 63 QUEENS,Queens,90-15,SUTTER AVENUE,90-15 SUTTER AVENUE,"OZONE PARK, NY 11417",11417,09/19/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/19/2019,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,G,40.676402768464,-73.846772645984,410,32,005400,4190727,4091550025,QN56
53863,TOWNSEND HARRIS HIGH SCHOOL,Queens,149-11,MELBOURNE AVENUE,149-11 MELBOURNE AVENUE,"FLUSHING, NY 11367",11367,09/19/2019,NEW YORK CITY DEPARTMENT OF EDUCATION,09/19/2019,,,,40.734382359872,-73.821391293559,408,24,080900,4538714,4065070200,QN37
331174,UNITED TALMUDICAL ACADEMY TORAH V'YIRAH INC,Brooklyn,177,HARRISON AVE,177 HARRISON AVE,"BROOKLYN, NY 11206",11206,09/19/2019,UNITED TALMUDICAL ACADEMY TORAH V'YIRAH INC,09/19/2019,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,C,40.701336553387,-73.948455447899,301,33,050700,3397167,3022660001,BK75
55620,METROPOLITAN MONTESSORI SCHOOL,Manhattan,325,WEST   85 STREET,325 WEST   85 STREET,"New York, NY 10024",10024,09/19/2019,METROPOLITAN MONTESSORI SCHOOL,09/19/2019,,,,40.788539095292,-73.979155729163,107,06,017100,1033913,1012470023,MN12
